# Discriminador fractura/contacto sobre los picos del DI (ventana 14, umbral 1.5).
# Fractura: el dámper cae, la percusión cae, la velocidad aumenta.
# Contacto: el dámper NO cae, la percusión se desestabiliza, la rotación varía fuerte, la velocidad pierde su patrón.
# Sin firma clara el evento queda INDETERMINADO; no se le asigna clase.
# conteo: {'fractura': 468, 'contacto': 1480, 'indeterminado': 2651}
# contraste contra sondajes: 1 de 1 evento(s) con clase definida coinciden con la etiqueta de sondaje; 1 quedaron indeterminados y no cuentan ni a favor ni en contra. 4597 pico(s) del MWD no tienen ninguna discontinuidad de sondaje a menos de 3 m: el contraste mide solo la vecindad de los sondajes, no el caserón entero.
# generado: 2026-08-26 04:24
pozo,caseron,largo_m,este,norte,cota,di,clase,delta_pd_rel,delta_pp_rel,delta_vel_rel,cv_pp_rel,cv_pr_rel,cv_vel_rel,evidencia,motivo
PCC_0042_PR01_TH_P21_H16,PCC_0042,31.611,377014.01139110123,6958928.9912734,306.1685441306392,1.757,indeterminado,-0.039,0.0242,0.051,1.1365,1.1871,1.0184,el dámper no cae (Δ -4%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H16,PCC_0042,32.497,377013.92481832905,6958929.011367513,307.0500748667673,5.89,indeterminado,-0.0522,-0.0964,-0.2163,0.5642,0.8243,0.5517,el dámper no cae (Δ -5%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H16,PCC_0042,34.296,377013.74903456244,6958929.052168089,308.8400001424948,6.159,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P21_H17,PCC_0042,0.02,377016.91447303153,6958928.422620854,274.63168010454837,4.023,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P21_H17,PCC_0042,1.895,377016.60978848796,6958928.559482165,276.4766899059632,6.661,fractura,-0.2114,-0.117,0.0856,10.5329,3.9131,4.3465,el dámper cae 21% · la percusión cae 12%,
PCC_0042_PR01_TH_P21_H17,PCC_0042,12.973,377014.80963095516,6958929.368095281,287.3774998153356,2.327,contacto,-0.0708,-0.1035,0.1047,2.2496,2.3735,1.5119,el dámper no cae (Δ -7%) · la percusión se desestabiliza (CV ×2.2) · la rotación varía fuerte (CV ×2.4) · la velocidad pierde su patrón (CV ×1.5),
PCC_0042_PR01_TH_P21_H17,PCC_0042,21.155,377013.48006885615,6958929.965321541,295.4286305860962,1.749,indeterminado,-0.0197,0.0408,-0.1423,1.0304,1.0947,1.113,el dámper no cae (Δ -2%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H17,PCC_0042,28.937,377012.2155061264,6958930.533350722,303.0861592658882,1.866,contacto,-0.0111,-0.0652,-0.0517,1.9888,1.0197,2.0477,el dámper no cae (Δ -1%) · la percusión se desestabiliza (CV ×2.0) · la velocidad pierde su patrón (CV ×2.0),
PCC_0042_PR01_TH_P21_H17,PCC_0042,29.967,377012.04813275044,6958930.608533201,304.0996846501321,2.901,indeterminado,-0.0136,-0.0273,0.0938,1.8332,0.7426,0.6749,el dámper no cae (Δ -1%) · la percusión se desestabiliza (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H17,PCC_0042,30.741,377011.92235897086,6958930.66502955,304.86130469615614,1.558,contacto,0.0032,0.04,-0.177,0.5772,1.5123,1.7178,el dámper no cae (Δ +0%) · la rotación varía fuerte (CV ×1.5) · la velocidad pierde su patrón (CV ×1.7),
PCC_0042_PR01_TH_P21_H17,PCC_0042,32.496,377011.63717423804,6958930.793131736,306.5882338702804,1.879,contacto,-0.015,-0.0595,0.0747,2.3012,1.2021,1.8921,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×2.3) · la velocidad pierde su patrón (CV ×1.9),
PCC_0042_PR01_TH_P21_H17,PCC_0042,33.426,377011.48605070444,6958930.861014945,307.50335873178216,5.684,indeterminado,-0.0709,-0.0441,0.1049,1.0463,1.5756,0.9706,la velocidad aumenta 10% · el dámper no cae (Δ -7%) · la rotación varía fuerte (CV ×1.6),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H17,PCC_0042,34.28,377011.34727705095,6958930.92335071,308.3436991959999,3.238,indeterminado,-0.0605,-0.0389,0.002,1.258,1.0371,1.6249,el dámper no cae (Δ -6%) · la velocidad pierde su patrón (CV ×1.6),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H18,PCC_0042,0.046,377016.8397196062,6958928.516610904,274.1345335484589,3.063,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P21_H18,PCC_0042,1.844,377016.4473102576,6958928.737292046,275.87521442083005,4.624,indeterminado,0.0999,0.0188,0.0393,1.1657,1.402,1.3399,el dámper no cae (Δ +10%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H18,PCC_0042,3.181,377016.15551309456,6958928.901391426,277.1695916879938,3.654,indeterminado,-0.2713,-0.0833,0.0903,1.3075,1.851,1.4294,el dámper cae 27% · la rotación varía fuerte (CV ×1.9),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P21_H18,PCC_0042,4.345,377015.90147278213,6958929.044257305,278.2964840881273,1.887,indeterminado,-0.0461,-0.0317,0.0765,1.1233,0.555,0.918,el dámper no cae (Δ -5%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H18,PCC_0042,17.74,377012.9780449597,6958930.688319541,291.2644597752309,4.927,indeterminado,0.3281,-0.0939,0.0214,2.2099,2.3675,2.3327,la percusión se desestabiliza (CV ×2.2) · la rotación varía fuerte (CV ×2.4) · la velocidad pierde su patrón (CV ×2.3),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P21_H18,PCC_0042,20.083,377012.4666906195,6958930.975892353,293.532766384778,2.288,indeterminado,-0.1728,-0.0763,-0.155,0.6617,1.243,0.5873,el dámper cae 17%,Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P21_H18,PCC_0042,21.169,377012.2296736269,6958931.109184744,294.58414537665516,5.05,contacto,0.099,-0.135,-0.0627,2.6386,1.3115,3.0615,el dámper no cae (Δ +10%) · la percusión se desestabiliza (CV ×2.6) · la velocidad pierde su patrón (CV ×3.1),
PCC_0042_PR01_TH_P21_H18,PCC_0042,34.431,377009.33527274744,6958932.736922958,307.42336102147544,4.693,fractura,-0.315,-0.284,-0.0961,5.8952,2.1904,2.7645,el dámper cae 32% · la percusión cae 28%,
PCC_0042_PR01_TH_P21_H19,PCC_0042,0.02,377016.6232953514,6958928.664578391,274.3269086259895,4.908,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P21_H19,PCC_0042,1.412,377016.2336294111,6958928.896512756,275.64294899485867,1.576,fractura,-0.2114,-0.1214,0.1005,1.7603,1.5301,1.7085,el dámper cae 21% · la percusión cae 12% · la velocidad aumenta 10%,
PCC_0042_PR01_TH_P21_H19,PCC_0042,2.022,377016.0628706298,6958928.998150661,276.21966208753844,1.765,indeterminado,0.0825,0.0287,-0.1081,0.7139,0.7784,1.281,el dámper no cae (Δ +8%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H19,PCC_0042,3.553,377015.6342940819,6958929.253245139,277.6671174070346,1.948,contacto,-0.0001,-0.0131,-0.0557,1.5414,1.2533,2.9449,el dámper no cae (Δ -0%) · la percusión se desestabiliza (CV ×1.5) · la velocidad pierde su patrón (CV ×2.9),
PCC_0042_PR01_TH_P21_H19,PCC_0042,5.758,377015.0170430773,6958929.620641169,279.751793422377,2.078,indeterminado,0.04,-0.0028,0.0049,1.7545,1.1283,1.0228,el dámper no cae (Δ +4%) · la percusión se desestabiliza (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H19,PCC_0042,10.716,377013.62913809734,6958930.446740726,284.43924180517394,1.981,indeterminado,-0.0757,0.0627,-0.2022,1.0079,0.8053,1.9021,el dámper no cae (Δ -8%) · la velocidad pierde su patrón (CV ×1.9),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H19,PCC_0042,15.961,377012.16089251044,6958931.320660084,289.3980289709203,1.689,indeterminado,0.0458,-0.0186,0.016,1.0148,1.0501,1.9116,el dámper no cae (Δ +5%) · la velocidad pierde su patrón (CV ×1.9),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H19,PCC_0042,17.623,377011.69564481446,6958931.597581718,290.9693357906477,2.101,contacto,-0.0206,-0.0018,-0.1009,2.0788,1.2385,2.1375,el dámper no cae (Δ -2%) · la percusión se desestabiliza (CV ×2.1) · la velocidad pierde su patrón (CV ×2.1),
PCC_0042_PR01_TH_P21_H19,PCC_0042,19.345,377011.2136011728,6958931.884500523,292.5973684883436,1.884,contacto,-0.071,-0.0053,-0.1568,2.4338,1.7736,1.814,el dámper no cae (Δ -7%) · la percusión se desestabiliza (CV ×2.4) · la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×1.8),
PCC_0042_PR01_TH_P21_H19,PCC_0042,23.547,377010.0373251087,6958932.584635726,296.5700708087375,1.802,indeterminado,-0.0408,-0.0254,0.042,1.628,1.3268,0.9422,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×1.6),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H19,PCC_0042,24.2,377009.85452923295,6958932.693438269,297.18743744729466,1.975,indeterminado,-0.007,0.0514,-0.0731,0.0403,1.2862,0.4785,el dámper no cae (Δ -1%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H19,PCC_0042,26.492,377009.2129241071,6958933.075330199,299.35436598569135,2.222,contacto,0.0033,0.0538,0.0108,1.7894,1.4835,1.6165,el dámper no cae (Δ +0%) · la percusión se desestabiliza (CV ×1.8) · la velocidad pierde su patrón (CV ×1.6),
PCC_0042_PR01_TH_P21_H19,PCC_0042,27.789,377008.8498517475,6958933.29143571,300.5805903811104,1.835,indeterminado,-0.1096,-0.0024,-0.0002,2.1392,1.4814,1.7414,el dámper cae 11% · la percusión se desestabiliza (CV ×2.1) · la velocidad pierde su patrón (CV ×1.7),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P21_H19,PCC_0042,31.715,377007.7508370336,6958933.9455839265,304.2923536628492,4.928,contacto,-0.0368,-0.0313,-0.0051,1.1689,1.8908,1.9334,el dámper no cae (Δ -4%) · la rotación varía fuerte (CV ×1.9) · la velocidad pierde su patrón (CV ×1.9),
PCC_0042_PR01_TH_P21_H19,PCC_0042,33.398,377007.2797107567,6958934.226004571,305.8835145398656,2.1,indeterminado,-0.1129,-0.0219,-0.0082,2.1891,1.2436,2.4283,el dámper cae 11% · la percusión se desestabiliza (CV ×2.2) · la velocidad pierde su patrón (CV ×2.4),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P21_H19,PCC_0042,35.2,377006.7752725207,6958934.5262529375,307.58718174151954,1.56,contacto,0.0346,-0.0241,-0.0419,9.3701,2.1781,3.303,el dámper no cae (Δ +3%) · la percusión se desestabiliza (CV ×9.4) · la rotación varía fuerte (CV ×2.2) · la velocidad pierde su patrón (CV ×3.3),
PCC_0042_PR01_TH_P21_H20,PCC_0042,0.199,377016.3716021802,6958928.823114996,274.42098021858294,3.1,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P21_H20,PCC_0042,2.024,377015.7398970493,6958929.205585437,276.0898942834769,2.078,indeterminado,-0.1554,0.097,0.0473,5.804,1.9586,3.2694,el dámper cae 16% · la percusión se desestabiliza (CV ×5.8) · la rotación varía fuerte (CV ×2.0) · la velocidad pierde su patrón (CV ×3.3),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P21_H20,PCC_0042,3.002,377015.4013723271,6958929.410547677,276.98424932756797,1.735,indeterminado,-0.0213,-0.0051,0.0135,1.3792,0.8694,1.108,el dámper no cae (Δ -2%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H20,PCC_0042,10.715,377012.73159606697,6958931.026983024,284.0375831262129,3.379,fractura,-0.1574,-0.1175,0.0327,2.3649,1.4997,2.4551,el dámper cae 16% · la percusión cae 12%,
PCC_0042_PR01_TH_P21_H20,PCC_0042,12.554,377012.0950449789,6958931.412387484,285.71929981954986,1.902,indeterminado,0.148,0.0605,-0.0835,0.8645,1.1204,1.5107,la velocidad pierde su patrón (CV ×1.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P21_H20,PCC_0042,13.877,377011.6371020265,6958931.689652356,286.92914820741544,2.055,fractura,-0.3272,-0.1515,-0.0544,1.6782,1.3798,2.5258,el dámper cae 33% · la percusión cae 15%,
PCC_0042_PR01_TH_P21_H20,PCC_0042,18.245,377010.1251633899,6958932.605066539,290.9235682816383,1.629,indeterminado,0.2882,-0.0164,0.0826,0.8728,0.7867,0.7353,,Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P21_H20,PCC_0042,19.385,377009.7305640204,6958932.84397958,291.9660680262844,2.446,indeterminado,-0.0469,0.0236,-0.0762,1.1903,1.4584,1.599,el dámper no cae (Δ -5%) · la velocidad pierde su patrón (CV ×1.6),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H20,PCC_0042,20.374,377009.3882317604,6958933.051247124,292.87048227843786,2.728,indeterminado,0.0581,-0.0572,0.0577,1.7045,0.6851,1.0495,el dámper no cae (Δ +6%) · la percusión se desestabiliza (CV ×1.7),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H20,PCC_0042,22.125,377008.78214097454,6958933.418209173,294.47172530727585,2.541,indeterminado,0.0863,-0.0235,0.1033,1.398,0.7528,1.0332,la velocidad aumenta 10% · el dámper no cae (Δ +9%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H20,PCC_0042,24.697,377007.8918694147,6958933.957230528,296.82375104695103,1.961,indeterminado,0.0194,0.1343,-0.0357,19.1345,1.3704,1.0899,el dámper no cae (Δ +2%) · la percusión se desestabiliza (CV ×19.1),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_0042_PR01_TH_P21_H20,PCC_0042,26.38,377007.3093161351,6958934.309941624,298.3628098804943,1.669,indeterminado,0.1959,-0.0885,0.1627,1.3365,1.8116,0.9165,la velocidad aumenta 16% · la rotación varía fuerte (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P21_H20,PCC_0042,28.183,377006.6852260797,6958934.687801462,300.01160552926353,2.316,indeterminado,-0.1117,0.0387,-0.1745,0.9943,1.444,1.4916,el dámper cae 11%,Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P21_H21,PCC_0042,0.386,377016.18635919376,6958928.982965112,274.1825433541017,10.003,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P21_H21,PCC_0042,7.318,377013.28598513955,6958930.864376556,280.19045664589817,2.798,fractura,-0.1749,-0.1275,0.0289,1.9465,2.4009,2.0146,el dámper cae 17% · la percusión cae 13%,
PCC_0042_PR01_TH_P21_H21,PCC_0042,10.593,377011.9157132083,6958931.753243042,283.02887499999997,1.568,contacto,-0.0936,-0.0384,0.035,1.5044,1.1372,1.9584,el dámper no cae (Δ -9%) · la percusión se desestabiliza (CV ×1.5) · la velocidad pierde su patrón (CV ×2.0),
PCC_0042_PR01_TH_P21_H21,PCC_0042,19.676,377008.11535291775,6958934.218456566,290.90104413291795,4.743,fractura,-0.1413,-0.13,-0.1913,1.7832,1.0656,2.7138,el dámper cae 14% · la percusión cae 13%,
PCC_0042_PR01_TH_P21_H22,PCC_0042,0.02,377016.157390974,6958928.980577624,273.60291296741747,2.488,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P21_H22,PCC_0042,1.09,377015.61853758176,6958929.341201026,274.454256724251,1.833,indeterminado,0.431,0.1046,0.6605,1.7727,1.0886,0.8858,la velocidad aumenta 66% · la percusión se desestabiliza (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P21_H22,PCC_0042,2.677,377014.8193223169,6958929.876069565,275.7169506888257,2.416,indeterminado,-0.1348,-0.0055,0.0717,1.7041,0.6884,1.1683,el dámper cae 13% · la percusión se desestabiliza (CV ×1.7),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P21_H22,PCC_0042,6.764,377012.7611037993,6958931.253516144,278.96876558058165,3.821,indeterminado,-0.012,0.0377,-0.0895,0.8608,0.9595,1.1273,el dámper no cae (Δ -1%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_0042_PR01_TH_P21_H22,PCC_0042,8.913,377011.67886460316,6958931.977796227,280.6786139295867,3.032,fractura,-0.1449,-0.1188,0.0293,2.6601,1.9218,2.6873,el dámper cae 14% · la percusión cae 12%,
PCC_0042_PR01_TH_P21_H9,PCC_0042,0.021,377018.5108873387,6958927.284187683,274.2362597560975,3.61,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P21_H9,PCC_0042,4.968,377020.40472585364,6958925.740649054,278.53773658536585,1.894,indeterminado,0.4223,0.1231,0.0999,3.2629,1.6342,2.3951,la percusión se desestabiliza (CV ×3.3) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×2.4),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P21_H9,PCC_0042,21.759,377026.83275142545,6958920.501603749,293.1377158536585,6.81,fractura,-0.3105,-0.2464,1.3946,5.5375,3.9104,4.4766,el dámper cae 31% · la percusión cae 25% · la velocidad aumenta 139%,
PCC_0042_PR01_TH_P22_H10,PCC_0042,0.022,377019.68611849326,6958925.418946702,274.20527735775386,4.012,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_0042_PR01_TH_P22_H10,PCC_0042,1.943,377020.2359168347,6958924.916055318,275.9758593688993,6.323,indeterminado,0.3981,-0.0577,0.0841,6.9936,3.3002,3.6337,la percusión se desestabiliza (CV ×7.0) · la rotación varía fuerte (CV ×3.3) · la velocidad pierde su patrón (CV ×3.6),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P22_H10,PCC_0042,3.724,377020.74564658274,6958924.449814008,277.6174036488837,1.637,indeterminado,0.3038,0.0532,0.0506,1.4697,1.1597,1.8452,la velocidad pierde su patrón (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_0042_PR01_TH_P22_H10,PCC_0042,8.922,377022.23333621235,6958923.089049084,282.4083902672772,2.478,indeterminado,-0.2245,-0.04,-0.0965,7.8541,2.6552,1.9772,el dámper cae 22% · la percusión se desestabiliza (CV ×7.9) · la rotación varía fuerte (CV ×2.7) · la velocidad pierde su patrón (CV ×2.0),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_0042_PR01_TH_P22_H10,PCC_0042,10.7,377022.7422073477,6958922.623593133,284.0471694530224,3.24,indeterminado,-0.2729,-0.0453,-0.2385,4.5074,2.5847,2.7377,el dámper cae 27% · la percusión se desestabiliza (CV ×4.5) · la rotación varía fuerte (CV ×2.6) · la velocidad pierde su patrón (CV ×2.7),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
